Species,#Training samples,Regularized training gain,Unregularized training gain,Iterations,Training AUC,#Test samples,Test gain,Test AUC,AUC Standard Deviation,#Background points,alt contribution,bio01 contribution,bio02 contribution,bio03 contribution,bio04 contribution,bio05 contribution,bio06 contribution,bio07 contribution,bio08 contribution,bio09 contribution,bio10 contribution,bio11 contribution,bio12 contribution,bio13 contribution,bio14 contribution,bio15 contribution,bio16 contribution,bio17 contribution,bio18 contribution,bio19 contribution,triadica_sebifera_neg_avg contribution,alt permutation importance,bio01 permutation importance,bio02 permutation importance,bio03 permutation importance,bio04 permutation importance,bio05 permutation importance,bio06 permutation importance,bio07 permutation importance,bio08 permutation importance,bio09 permutation importance,bio10 permutation importance,bio11 permutation importance,bio12 permutation importance,bio13 permutation importance,bio14 permutation importance,bio15 permutation importance,bio16 permutation importance,bio17 permutation importance,bio18 permutation importance,bio19 permutation importance,triadica_sebifera_neg_avg permutation importance,Training gain without alt,Training gain without bio01,Training gain without bio02,Training gain without bio03,Training gain without bio04,Training gain without bio05,Training gain without bio06,Training gain without bio07,Training gain without bio08,Training gain without bio09,Training gain without bio10,Training gain without bio11,Training gain without bio12,Training gain without bio13,Training gain without bio14,Training gain without bio15,Training gain without bio16,Training gain without bio17,Training gain without bio18,Training gain without bio19,Training gain without triadica_sebifera_neg_avg,Training gain with only alt,Training gain with only bio01,Training gain with only bio02,Training gain with only bio03,Training gain with only bio04,Training gain with only bio05,Training gain with only bio06,Training gain with only bio07,Training gain with only bio08,Training gain with only bio09,Training gain with only bio10,Training gain with only bio11,Training gain with only bio12,Training gain with only bio13,Training gain with only bio14,Training gain with only bio15,Training gain with only bio16,Training gain with only bio17,Training gain with only bio18,Training gain with only bio19,Training gain with only triadica_sebifera_neg_avg,Test gain without alt,Test gain without bio01,Test gain without bio02,Test gain without bio03,Test gain without bio04,Test gain without bio05,Test gain without bio06,Test gain without bio07,Test gain without bio08,Test gain without bio09,Test gain without bio10,Test gain without bio11,Test gain without bio12,Test gain without bio13,Test gain without bio14,Test gain without bio15,Test gain without bio16,Test gain without bio17,Test gain without bio18,Test gain without bio19,Test gain without triadica_sebifera_neg_avg,Test gain with only alt,Test gain with only bio01,Test gain with only bio02,Test gain with only bio03,Test gain with only bio04,Test gain with only bio05,Test gain with only bio06,Test gain with only bio07,Test gain with only bio08,Test gain with only bio09,Test gain with only bio10,Test gain with only bio11,Test gain with only bio12,Test gain with only bio13,Test gain with only bio14,Test gain with only bio15,Test gain with only bio16,Test gain with only bio17,Test gain with only bio18,Test gain with only bio19,Test gain with only triadica_sebifera_neg_avg,AUC without alt,AUC without bio01,AUC without bio02,AUC without bio03,AUC without bio04,AUC without bio05,AUC without bio06,AUC without bio07,AUC without bio08,AUC without bio09,AUC without bio10,AUC without bio11,AUC without bio12,AUC without bio13,AUC without bio14,AUC without bio15,AUC without bio16,AUC without bio17,AUC without bio18,AUC without bio19,AUC without triadica_sebifera_neg_avg,AUC with only alt,AUC with only bio01,AUC with only bio02,AUC with only bio03,AUC with only bio04,AUC with only bio05,AUC with only bio06,AUC with only bio07,AUC with only bio08,AUC with only bio09,AUC with only bio10,AUC with only bio11,AUC with only bio12,AUC with only bio13,AUC with only bio14,AUC with only bio15,AUC with only bio16,AUC with only bio17,AUC with only bio18,AUC with only bio19,AUC with only triadica_sebifera_neg_avg,Entropy,Prevalence (average of logistic output over background sites),Fixed cumulative value 1 cumulative threshold,Fixed cumulative value 1 logistic threshold,Fixed cumulative value 1 area,Fixed cumulative value 1 training omission,Fixed cumulative value 1 test omission,Fixed cumulative value 1 binomial probability,Fixed cumulative value 5 cumulative threshold,Fixed cumulative value 5 logistic threshold,Fixed cumulative value 5 area,Fixed cumulative value 5 training omission,Fixed cumulative value 5 test omission,Fixed cumulative value 5 binomial probability,Fixed cumulative value 10 cumulative threshold,Fixed cumulative value 10 logistic threshold,Fixed cumulative value 10 area,Fixed cumulative value 10 training omission,Fixed cumulative value 10 test omission,Fixed cumulative value 10 binomial probability,Minimum training presence cumulative threshold,Minimum training presence logistic threshold,Minimum training presence area,Minimum training presence training omission,Minimum training presence test omission,Minimum training presence binomial probability,10 percentile training presence cumulative threshold,10 percentile training presence logistic threshold,10 percentile training presence area,10 percentile training presence training omission,10 percentile training presence test omission,10 percentile training presence binomial probability,Equal training sensitivity and specificity cumulative threshold,Equal training sensitivity and specificity logistic threshold,Equal training sensitivity and specificity area,Equal training sensitivity and specificity training omission,Equal training sensitivity and specificity test omission,Equal training sensitivity and specificity binomial probability,Maximum training sensitivity plus specificity cumulative threshold,Maximum training sensitivity plus specificity logistic threshold,Maximum training sensitivity plus specificity area,Maximum training sensitivity plus specificity training omission,Maximum training sensitivity plus specificity test omission,Maximum training sensitivity plus specificity binomial probability,Equal test sensitivity and specificity cumulative threshold,Equal test sensitivity and specificity logistic threshold,Equal test sensitivity and specificity area,Equal test sensitivity and specificity training omission,Equal test sensitivity and specificity test omission,Equal test sensitivity and specificity binomial probability,Maximum test sensitivity plus specificity cumulative threshold,Maximum test sensitivity plus specificity logistic threshold,Maximum test sensitivity plus specificity area,Maximum test sensitivity plus specificity training omission,Maximum test sensitivity plus specificity test omission,Maximum test sensitivity plus specificity binomial probability,"Balance training omission, predicted area and threshold value cumulative threshold","Balance training omission, predicted area and threshold value logistic threshold","Balance training omission, predicted area and threshold value area","Balance training omission, predicted area and threshold value training omission","Balance training omission, predicted area and threshold value test omission","Balance training omission, predicted area and threshold value binomial probability",Equate entropy of thresholded and original distributions cumulative threshold,Equate entropy of thresholded and original distributions logistic threshold,Equate entropy of thresholded and original distributions area,Equate entropy of thresholded and original distributions training omission,Equate entropy of thresholded and original distributions test omission,Equate entropy of thresholded and original distributions binomial probability
Gordonia_lasianthus_0,56,2.3429,2.6533,720,0.9743,18,2.1333,0.9582,0.0090,10056,3.3742,0.0000,0.0000,0.5231,0.0047,0.6442,0.1537,0.0000,0.2645,1.3179,0.0000,0.1124,0.0041,0.2402,1.4181,12.2191,0.9272,0.1696,49.6183,0.0000,29.0088,4.0800,0.0000,0.0000,3.0663,0.0000,27.6965,0.8065,0.0000,22.0294,0.2107,0.0000,0.0000,0.6079,1.2426,0.6398,16.2371,16.6092,0.3514,0.4784,0.0000,5.9443,2.2920,2.3430,2.3429,2.3344,2.3429,2.3312,2.3370,2.3424,2.3279,2.3406,2.3430,2.3429,2.3427,2.3361,2.3392,2.3140,2.3225,2.3406,2.3412,2.3429,2.3269,1.1867,0.8388,0.2043,0.9445,1.4189,0.4857,1.0820,1.4323,1.3510,1.0021,0.5708,1.0662,0.4136,1.7223,0.3002,0.8694,1.7666,0.3123,1.9513,0.3503,1.4171,2.1726,2.1351,2.1345,2.1363,2.1344,2.1024,2.1046,2.1366,2.0720,2.1406,2.1341,2.1333,2.1300,2.1310,2.1008,2.2096,2.1082,2.0999,2.1170,2.1348,2.1661,1.2272,1.0507,0.3118,1.0433,1.6201,0.7137,1.2793,1.5105,1.5020,1.2496,0.7496,1.2993,0.4500,1.5525,0.4716,0.7150,1.9019,0.5101,2.0485,0.5261,1.5891,0.9590,0.9583,0.9583,0.9585,0.9584,0.9576,0.9576,0.9584,0.9573,0.9586,0.9583,0.9583,0.9582,0.9582,0.9572,0.9607,0.9572,0.9575,0.9576,0.9583,0.9590,0.8925,0.8711,0.7173,0.8486,0.9247,0.8270,0.9028,0.9214,0.9169,0.8985,0.8324,0.8983,0.7319,0.9229,0.7555,0.8087,0.9424,0.7726,0.9555,0.7879,0.9081,6.8707,0.0461,1.0000,0.0094,0.1902,0.0000,0.0000,1.065E-13,5.0000,0.1151,0.1028,0.0357,0.0556,2.609E-16,10.0000,0.2374,0.0791,0.0536,0.1667,1.908E-14,4.2411,0.0987,0.1089,0.0000,0.0556,6.87E-16,13.0784,0.2871,0.0706,0.0893,0.2778,6.616E-12,12.5498,0.2742,0.0719,0.0714,0.1667,4.693E-15,4.2411,0.0987,0.1089,0.0000,0.0556,6.87E-16,5.6263,0.1324,0.0985,0.0357,0.1111,9.966E-15,2.0742,0.0401,0.1390,0.0000,0.0000,3.762E-16,1.9996,0.0368,0.1408,0.0000,0.0000,4.737E-16,6.0846,0.1393,0.0958,0.0357,0.1667,3.215E-13
Gordonia_lasianthus_1,56,2.2592,2.5206,740,0.9702,18,2.3509,0.9657,0.0079,10056,2.8265,0.0000,0.0000,1.3393,0.8253,0.5066,0.1681,0.0000,1.7891,0.5589,0.0000,0.0000,0.0000,0.0548,1.0770,13.0943,0.7563,0.4024,56.4231,0.0000,20.1783,2.3492,0.0000,0.0000,3.6874,0.0613,21.2984,1.1179,0.0000,40.7819,0.0000,0.0000,0.0000,0.0000,0.1515,3.5415,16.8908,5.8852,0.8903,1.8632,0.0000,1.4813,2.2373,2.2592,2.2592,2.2539,2.2592,2.2522,2.2556,2.2592,2.2395,2.2592,2.2592,2.2592,2.2592,2.2590,2.2495,2.2321,2.2411,2.2525,2.2483,2.2592,2.2547,1.1819,0.8203,0.1809,0.9939,1.4072,0.4936,1.0488,1.3611,1.3406,1.0240,0.5535,1.0458,0.3760,1.5883,0.3507,0.8713,1.7407,0.3760,1.9301,0.3812,1.3366,2.2932,2.3519,2.3522,2.3291,2.3542,2.3270,2.3242,2.3467,2.3444,2.3513,2.3480,2.3471,2.3480,2.3410,2.3544,2.4254,2.3463,2.3003,2.3497,2.3473,2.3358,1.2316,1.1018,0.3746,0.8886,1.6573,0.6864,1.3855,1.7468,1.5502,1.1751,0.7809,1.3583,0.5580,1.9472,0.3216,0.7056,1.9846,0.3027,2.1002,0.4460,1.8125,0.9636,0.9658,0.9658,0.9652,0.9659,0.9650,0.9648,0.9656,0.9663,0.9657,0.9656,0.9655,0.9656,0.9654,0.9661,0.9682,0.9656,0.9642,0.9657,0.9655,0.9649,0.8908,0.8784,0.7576,0.8231,0.9333,0.8155,0.9127,0.9370,0.9237,0.8856,0.8384,0.9084,0.7923,0.9551,0.7088,0.8107,0.9523,0.6856,0.9540,0.7190,0.9403,6.9553,0.0502,1.0000,0.0091,0.2057,0.0000,0.0000,4.366E-13,5.0000,0.1125,0.1159,0.0179,0.0556,1.956E-15,10.0000,0.2178,0.0887,0.0536,0.0556,2.149E-17,3.0465,0.0730,0.1358,0.0000,0.0000,2.48E-16,14.7675,0.2814,0.0740,0.0893,0.1111,1.068E-16,14.3632,0.2759,0.0751,0.0714,0.1111,1.347E-16,8.9826,0.1958,0.0929,0.0357,0.0556,4.678E-17,10.1515,0.2215,0.0882,0.0536,0.1111,1.727E-15,3.0563,0.0732,0.1356,0.0179,0.0000,2.415E-16,1.9498,0.0400,0.1554,0.0000,0.0000,2.803E-15,6.7026,0.1530,0.1042,0.0357,0.0556,3.275E-16
Gordonia_lasianthus_2,56,2.2828,2.5290,860,0.9709,18,2.3207,0.9634,0.0075,10056,2.4481,0.0000,0.0000,0.5038,0.5156,0.1917,0.1362,0.1303,8.6244,1.1313,0.0000,0.0000,0.0019,0.0647,1.0605,7.5936,0.8990,0.2444,42.6578,0.0000,33.7967,0.9521,0.0000,0.0000,3.2717,0.0814,9.9202,2.6591,0.8645,32.6471,0.1682,0.0000,0.0000,0.0000,0.5175,3.9072,3.2474,37.6913,0.6339,1.6781,0.0000,1.7603,2.2676,2.2827,2.2815,2.2762,2.2825,2.2783,2.2745,2.2824,2.2657,2.2803,2.2820,2.2821,2.2827,2.2809,2.2778,2.2738,2.2622,2.2774,2.2729,2.2828,2.2786,1.1473,0.8963,0.1813,1.0336,1.4943,0.4994,1.1484,1.4647,1.3912,1.0267,0.6096,1.1355,0.3973,1.6914,0.3568,0.8031,1.8015,0.3646,1.9968,0.3558,1.3949,2.2338,2.3183,2.3145,2.3131,2.3208,2.2847,2.3258,2.3183,2.2712,2.3294,2.3157,2.3144,2.3178,2.3106,2.3209,2.3112,2.3005,2.2974,2.3163,2.3192,2.3157,1.3576,0.8794,0.3732,0.7557,1.3912,0.6522,1.0921,1.4332,1.4006,1.1723,0.6379,1.0941,0.4994,1.6475,0.3015,0.9156,1.7876,0.3411,1.9020,0.5367,1.6359,0.9604,0.9633,0.9630,0.9632,0.9634,0.9624,0.9635,0.9632,0.9620,0.9636,0.9631,0.9630,0.9632,0.9629,0.9636,0.9630,0.9622,0.9628,0.9636,0.9634,0.9632,0.9069,0.8380,0.7615,0.8183,0.9065,0.8089,0.8727,0.9082,0.9106,0.8858,0.8029,0.8716,0.7646,0.9305,0.6976,0.8449,0.9376,0.6971,0.9448,0.7494,0.9107,6.9344,0.0490,1.0000,0.0110,0.2016,0.0000,0.0000,3.018E-13,5.0000,0.1084,0.1138,0.0357,0.0000,1.019E-17,10.0000,0.2057,0.0859,0.0893,0.1111,1.14E-15,2.5811,0.0532,0.1429,0.0000,0.0000,6.174E-16,13.7344,0.2643,0.0735,0.0893,0.1111,9.593E-17,9.2067,0.1909,0.0893,0.0893,0.1111,2.099E-15,4.3985,0.0974,0.1191,0.0179,0.0000,2.337E-17,7.5225,0.1636,0.0974,0.0714,0.1111,8.222E-15,6.5487,0.1452,0.1027,0.0714,0.0000,1.622E-18,2.0589,0.0391,0.1540,0.0000,0.0000,2.384E-15,6.6620,0.1464,0.1021,0.0714,0.0556,2.326E-16
Gordonia_lasianthus_3,56,2.2965,2.5717,920,0.9722,18,2.2493,0.9618,0.0090,10056,1.9333,0.0000,0.0292,0.8613,0.0946,0.7180,0.3432,0.0000,2.2893,0.6609,0.0000,0.0000,0.0116,0.0057,0.5414,10.2666,1.0088,0.1429,42.8678,0.0000,38.2256,5.3268,0.0000,0.0171,1.2914,0.0000,31.1842,1.3541,0.0000,32.2656,0.0000,0.0000,0.0000,0.2516,0.0782,1.6847,5.2006,10.4412,0.3884,1.2572,0.0000,9.2589,2.2598,2.2962,2.2963,2.2905,2.2963,2.2753,2.2921,2.2964,2.2773,2.2957,2.2964,2.2964,2.2960,2.2963,2.2912,2.2822,2.2756,2.2928,2.2849,2.2964,2.2686,1.2056,0.8493,0.3007,0.8721,1.4199,0.5420,1.0993,1.4320,1.3529,1.0344,0.5525,1.0873,0.3884,1.6482,0.3154,0.8022,1.7833,0.3552,1.9460,0.3868,1.5280,2.2053,2.2460,2.2530,2.2294,2.2518,2.2817,2.2202,2.2473,2.2013,2.2461,2.2477,2.2477,2.2494,2.2450,2.2369,2.2648,2.2339,2.2044,2.2448,2.2528,2.3534,1.1844,0.9889,-0.0072,1.2460,1.5972,0.5358,1.2258,1.5283,1.4964,1.1175,0.7938,1.2206,0.5231,1.8093,0.4185,0.9231,1.8712,0.3875,2.0681,0.4437,1.1976,0.9597,0.9617,0.9620,0.9606,0.9619,0.9628,0.9606,0.9618,0.9605,0.9617,0.9618,0.9618,0.9618,0.9617,0.9612,0.9619,0.9609,0.9604,0.9617,0.9619,0.9651,0.8836,0.8596,0.5759,0.8842,0.9230,0.7650,0.8840,0.9127,0.9107,0.8782,0.8451,0.8901,0.7675,0.9388,0.7481,0.8502,0.9384,0.7401,0.9536,0.7048,0.8880,6.9184,0.0482,1.0000,0.0103,0.2016,0.0000,0.0000,3.018E-13,5.0000,0.1063,0.1130,0.0179,0.0556,1.278E-15,10.0000,0.2055,0.0855,0.0714,0.0556,1.159E-17,4.3787,0.0891,0.1188,0.0000,0.0556,3.003E-15,18.1907,0.3190,0.0626,0.0893,0.2222,3.451E-14,13.4323,0.2639,0.0742,0.0714,0.1111,1.114E-16,4.3787,0.0891,0.1188,0.0000,0.0556,3.003E-15,11.2763,0.2253,0.0808,0.0714,0.0556,4.478E-18,11.2763,0.2253,0.0808,0.0714,0.0556,4.478E-18,2.0711,0.0389,0.1536,0.0000,0.0000,2.275E-15,6.8455,0.1472,0.1004,0.0357,0.0556,1.755E-16
Gordonia_lasianthus_4,56,2.4313,2.6684,660,0.9752,18,1.5517,0.9405,0.0148,10056,1.9183,0.0000,0.0000,0.9800,0.1298,0.4976,0.1028,0.0000,0.7552,0.9854,0.0000,0.1694,0.0000,0.2723,0.4144,10.5488,0.3202,0.0592,34.5655,0.0000,48.2809,1.0957,0.0000,0.0000,2.6663,0.0000,19.4975,0.6593,0.0000,16.1700,0.3128,0.0000,0.0000,0.0000,0.0262,0.0824,2.5867,28.8168,0.4926,2.5155,0.0000,25.0782,2.4073,2.4313,2.4313,2.4184,2.4313,2.4130,2.4266,2.4313,2.4152,2.4279,2.4313,2.4313,2.4313,2.4306,2.4304,2.4252,2.4187,2.4288,2.4104,2.4313,2.3904,1.2138,1.0832,0.2486,1.1525,1.7092,0.5626,1.3149,1.6181,1.4766,1.1908,0.6762,1.3419,0.3824,1.8464,0.3831,0.8385,1.9801,0.4205,2.1223,0.3899,1.7099,1.4702,1.5545,1.5543,1.5644,1.5548,1.5399,1.5295,1.5522,1.5027,1.5597,1.5512,1.5504,1.5540,1.5492,1.5321,1.5261,1.5426,1.5320,1.5672,1.5493,1.8179,1.1626,0.1925,0.1746,0.3272,0.6057,0.4788,0.4836,0.8777,1.0795,0.5707,0.3722,0.3409,0.5464,1.1388,0.1852,0.7187,1.1689,0.1447,1.5069,0.4111,0.3822,0.9369,0.9404,0.9405,0.9402,0.9405,0.9391,0.9391,0.9403,0.9311,0.9405,0.9403,0.9403,0.9405,0.9400,0.9398,0.9385,0.9394,0.9401,0.9405,0.9403,0.9476,0.8836,0.7614,0.6419,0.7503,0.8499,0.7506,0.8140,0.8716,0.8844,0.8145,0.7618,0.7966,0.7771,0.8985,0.6683,0.8075,0.9038,0.6674,0.9326,0.6766,0.8310,6.7841,0.0422,1.0000,0.0145,0.1603,0.0000,0.1111,2.098E-11,5.0000,0.1215,0.0931,0.0000,0.2222,7.796E-12,10.0000,0.2219,0.0714,0.0536,0.3333,2.166E-10,6.2084,0.1459,0.0862,0.0000,0.2222,2.744E-12,16.2418,0.3308,0.0570,0.0893,0.4444,1.032E-8,12.3264,0.2645,0.0650,0.0714,0.3333,7.334E-11,6.2084,0.1459,0.0862,0.0000,0.2222,2.744E-12,1.0046,0.0146,0.1601,0.0000,0.1667,5.834E-10,0.5749,0.0044,0.2062,0.0000,0.0000,4.559E-13,1.7123,0.0335,0.1335,0.0000,0.1667,4.145E-11,5.9226,0.1421,0.0878,0.0000,0.2222,3.522E-12
